total_return,annualized_return,annualized_sharpe,sortino_ratio,max_drawdown,calmar_ratio,bb_window,rsi_window,bb_threshold,rsi_limits,qty_scale,max_p_value
5.884293829420059,0.6626763195479763,0.500919450655767,0.6699302374790834,0.833318379850244,0.795225853133188,18,21,0.5,"[20.0, 80.0]",0.1,0.15
5.884293829420059,0.6626763195479763,0.500919450655767,0.6699302374790834,0.833318379850244,0.795225853133188,18,21,0.5,"[20.0, 80.0]",0.1,0.2
0.45044597016148447,0.1090833901403383,0.05480587891317847,0.1135146545277184,0.9569408176364558,0.11399178311754213,18,21,0.5,"[20.0, 80.0]",0.7,0.1
0.38150369023580644,0.08890021912559698,0.014461976331599636,0.05719500532490402,0.9148585480567203,0.09717373173637905,18,21,0.5,"[20.0, 80.0]",0.7,0.15
0.38150369023580644,0.08890021912559698,0.014461976331599636,0.05719500532490402,0.9148585480567203,0.09717373173637905,18,21,0.5,"[20.0, 80.0]",0.7,0.2
3.5984394569392935,0.5292540915068193,0.3471084341216371,0.5197867919502319,0.8735165699277356,0.6058890119858901,18,21,0.5,"[20.0, 80.0]",1.2,0.1
0.19540580501100968,0.048161577707526604,0.004744401629182113,0.029115970766183347,0.9531104712624978,0.050530950146556876,18,21,0.5,"[20.0, 80.0]",1.2,0.15
0.19540580501100968,0.048161577707526604,0.004744401629182113,0.029115970766183347,0.9531104712624978,0.050530950146556876,18,21,0.5,"[20.0, 80.0]",1.2,0.2
5.878860897370907,0.7107078362452559,0.4532858211613467,0.6715088593429033,0.8415144927799332,0.8445580466444981,18,21,0.5,"[20.0, 80.0]",1.6,0.1
0.4411445307407189,0.10109667761684427,0.011357736145019302,0.01960462259416906,1.0144381376438492,0.09965780451793058,18,21,0.5,"[20.0, 80.0]",1.6,0.15
0.4411445307407189,0.10109667761684427,0.011357736145019302,0.01960462259416906,1.0144381376438492,0.09965780451793058,18,21,0.5,"[20.0, 80.0]",1.6,0.2
0.6327847401329829,0.1462577194810708,0.24995163566300513,0.33077695702069604,0.7122771516083936,0.20533821582063405,18,21,0.5,"[25.0, 75.0]",0.1,0.1
2.8008602326742476,0.4217422241674209,0.23051014353850804,0.5231248604923059,0.8322963053664737,0.5067212499300005,18,21,0.5,"[25.0, 75.0]",0.1,0.15
2.8008602326742476,0.4217422241674209,0.23051014353850804,0.5231248604923059,0.8322963053664737,0.5067212499300005,18,21,0.5,"[25.0, 75.0]",0.1,0.2
2.1668755567642757,0.37842261824298995,0.21783017976730906,0.4050162642066569,0.9274404009862587,0.40802904190993594,18,21,0.5,"[25.0, 75.0]",0.7,0.1
0.564309148726037,0.12515244233773126,0.01377443393877613,0.0644410681463722,0.9387983576724805,0.1333113136755117,18,21,0.5,"[25.0, 75.0]",0.7,0.15
0.564309148726037,0.12515244233773126,0.01377443393877613,0.0644410681463722,0.9387983576724805,0.1333113136755117,18,21,0.5,"[25.0, 75.0]",0.7,0.2
6.0835493439984045,0.7247306118205181,0.44333561911639546,0.7244293149113282,0.8863056209987019,0.8176983138207803,18,21,0.5,"[25.0, 75.0]",1.2,0.1
1.37042062424714,0.25539589897854276,0.04108286632338194,0.05258745531501736,1.0684927664252124,0.2390244529525496,18,21,0.5,"[25.0, 75.0]",1.2,0.15
1.37042062424714,0.25539589897854276,0.04108286632338194,0.05258745531501736,1.0684927664252124,0.2390244529525496,18,21,0.5,"[25.0, 75.0]",1.2,0.2
9.159925613168225,0.9069172194023378,0.5839663659858639,0.855672528133134,0.8615477366651622,1.0526604398182156,18,21,0.5,"[25.0, 75.0]",1.6,0.1
3.2023450205681563,0.459868368581982,0.053375570204894876,0.12570383308973565,1.0625961791520475,0.4327781123295185,18,21,0.5,"[25.0, 75.0]",1.6,0.15
3.2023450205681563,0.459868368581982,0.053375570204894876,0.12570383308973565,1.0625961791520475,0.4327781123295185,18,21,0.5,"[25.0, 75.0]",1.6,0.2
0.3790118819849131,0.09359774782347374,0.2598948324599209,0.2785757768496192,0.4905204687015808,0.1908131337948632,18,21,0.5,"[30.0, 70.0]",0.1,0.1
0.623252489647454,0.13617363280689143,0.050256233868643925,0.1265318248471708,0.8841878481376926,0.15400984428105985,18,21,0.5,"[30.0, 70.0]",0.1,0.15
0.623252489647454,0.13617363280689143,0.050256233868643925,0.1265318248471708,0.8841878481376926,0.15400984428105985,18,21,0.5,"[30.0, 70.0]",0.1,0.2
2.653083173894377,0.43433955519610157,0.34917075855839735,0.4713674350088936,0.8291370669842056,0.5238452995183429,18,21,0.5,"[30.0, 70.0]",0.7,0.1
1.1086532966654516,0.21727203959354968,0.019412579079747628,0.10380313916036049,0.9599735649227541,0.2263312736231782,18,21,0.5,"[30.0, 70.0]",0.7,0.15
1.1086532966654516,0.21727203959354968,0.019412579079747628,0.10380313916036049,0.9599735649227541,0.2263312736231782,18,21,0.5,"[30.0, 70.0]",0.7,0.2
5.578207717963128,0.6895542225857281,0.4873751679409995,0.6371639399501904,0.8205482619909075,0.8403579101034877,18,21,0.5,"[30.0, 70.0]",1.2,0.1
2.274530459782181,0.36697728484965264,0.02478179728357998,0.030267514890571858,1.0764752687243808,0.3409063779835085,18,21,0.5,"[30.0, 70.0]",1.2,0.15
2.274530459782181,0.36697728484965264,0.02478179728357998,0.030267514890571858,1.0764752687243808,0.3409063779835085,18,21,0.5,"[30.0, 70.0]",1.2,0.2
1.3885184129166972,0.27431289190515695,0.1896523453253718,0.2774997857323569,0.7574874246809674,0.3621352420744013,18,21,0.5,"[30.0, 70.0]",1.6,0.1
3.3520520408037537,0.47339808304103914,0.032446798942609115,0.15570973261671817,1.0244620606754273,0.462094304135507,18,21,0.5,"[30.0, 70.0]",1.6,0.15
3.3520520408037537,0.47339808304103914,0.032446798942609115,0.15570973261671817,1.0244620606754273,0.462094304135507,18,21,0.5,"[30.0, 70.0]",1.6,0.2
0.19423952494953545,0.050662645684038,0.216847473381932,0.27013967458694066,0.39285427298018266,0.12896040381516646,18,21,1.0,"[20.0, 80.0]",0.1,0.1
0.4676220122194379,0.10639234393659547,0.04309501358190482,0.08519603487172002,0.972275807157851,0.10942609407057112,18,21,1.0,"[20.0, 80.0]",0.1,0.15
0.4676220122194379,0.10639234393659547,0.04309501358190482,0.08519603487172002,0.972275807157851,0.10942609407057112,18,21,1.0,"[20.0, 80.0]",0.1,0.2
1.3596766746467805,0.27001000230961725,0.208507118630344,0.2910892591853824,0.9372253850463814,0.28809505868884994,18,21,1.0,"[20.0, 80.0]",0.7,0.1
2.576223268780813,0.39909874418279423,0.14581018836221424,0.2910705418990316,0.9566446721661145,0.4171859790732139,18,21,1.0,"[20.0, 80.0]",0.7,0.15
2.576223268780813,0.39909874418279423,0.14581018836221424,0.2910705418990316,0.9566446721661145,0.4171859790732139,18,21,1.0,"[20.0, 80.0]",0.7,0.2
0.16196338802297583,0.0426785796445881,0.01727624351562681,0.04268565907790016,0.9794870054370768,0.04357237963105352,18,21,1.0,"[20.0, 80.0]",1.2,0.1
-0.2123677578234392,-0.060974667528331916,-0.010050569754407344,-0.0355516146106681,0.9295871309880657,-0.06559327845203865,18,21,1.0,"[20.0, 80.0]",1.2,0.15
-0.2123677578234392,-0.060974667528331916,-0.010050569754407344,-0.0355516146106681,0.9295871309880657,-0.06559327845203865,18,21,1.0,"[20.0, 80.0]",1.2,0.2
1.4507680515875871,0.2834736639282356,0.16631828605443852,0.3069240496638519,0.9267825051426215,0.3058685963052487,18,21,1.0,"[20.0, 80.0]",1.6,0.1
-0.31680959116265917,-0.09552726014312451,-0.016014024257111223,-0.05414940710591241,0.9266573925099568,-0.10308800309074109,18,21,1.0,"[20.0, 80.0]",1.6,0.15
-0.31680959116265917,-0.09552726014312451,-0.016014024257111223,-0.05414940710591241,0.9266573925099568,-0.10308800309074109,18,21,1.0,"[20.0, 80.0]",1.6,0.2
0.36586394021189217,0.09068477041116974,0.2535205404947989,0.32531814429738365,0.5345731614225618,0.16963958716117908,18,21,1.0,"[25.0, 75.0]",0.1,0.1
2.9153456950753722,0.4329049877234743,0.3270189530642103,0.4917276450763732,0.8191151735736572,0.5285031967296919,18,21,1.0,"[25.0, 75.0]",0.1,0.15
2.9153456950753722,0.4329049877234743,0.3270189530642103,0.4917276450763732,0.8191151735736572,0.5285031967296919,18,21,1.0,"[25.0, 75.0]",0.1,0.2
2.5610475814832387,0.42418582161105234,0.13942213432148287,0.29149893784620706,0.9916856216066344,0.4277422323859319,18,21,1.0,"[25.0, 75.0]",0.7,0.1
0.8923488012278831,0.18304240958957352,0.046701830938527436,0.11327023791514784,0.9864479328049014,0.1855570917657095,18,21,1.0,"[25.0, 75.0]",0.7,0.15
0.8923488012278831,0.18304240958957352,0.046701830938527436,0.11327023791514784,0.9864479328049014,0.1855570917657095,18,21,1.0,"[25.0, 75.0]",0.7,0.2
1.4419509329343971,0.28218640434414577,0.19059531525518783,0.3211691864611543,0.9352054041836777,0.30173735425583936,18,21,1.0,"[25.0, 75.0]",1.2,0.1
0.09395037524708205,0.02394670201322513,0.003490748790008492,0.013816399040725446,0.9222498185046801,0.02596552640373722,18,21,1.0,"[25.0, 75.0]",1.2,0.15
0.09395037524708205,0.02394670201322513,0.003490748790008492,0.013816399040725446,0.9222498185046801,0.02596552640373722,18,21,1.0,"[25.0, 75.0]",1.2,0.2
3.703444018678965,0.5388972931303682,0.3768179875565714,0.5987203784810667,0.8923682568360731,0.603895632775027,18,21,1.0,"[25.0, 75.0]",1.6,0.1
0.629538242474841,0.13733145187967866,0.022385383231820363,0.08302243385157711,0.9867563437578186,0.1391746328751084,18,21,1.0,"[25.0, 75.0]",1.6,0.15
0.629538242474841,0.13733145187967866,0.022385383231820363,0.08302243385157711,0.9867563437578186,0.1391746328751084,18,21,1.0,"[25.0, 75.0]",1.6,0.2
0.6213658630424725,0.1440202055176325,0.41687615471285494,0.5096024856243223,0.3636540147516277,0.39603634134493737,18,21,1.0,"[30.0, 70.0]",0.1,0.1
5.009375371842595,0.6041724429515842,0.4055823714282063,0.6041637347427519,0.7718212686560821,0.7827880203451597,18,21,1.0,"[30.0, 70.0]",0.1,0.15
5.009375371842595,0.6041724429515842,0.4055823714282063,0.6041637347427519,0.7718212686560821,0.7827880203451597,18,21,1.0,"[30.0, 70.0]",0.1,0.2
4.349561041297243,0.5950472395219089,0.5302957364882196,0.7154587577313789,0.7400608945140856,0.8040517259226474,18,21,1.0,"[30.0, 70.0]",0.7,0.1
-0.016622471797937632,-0.004407725941930063,-0.00039999853679953775,-0.0021488871497569303,0.9608793458135513,-0.004587179400966473,18,21,1.0,"[30.0, 70.0]",0.7,0.15
-0.016622471797937632,-0.004407725941930063,-0.00039999853679953775,-0.0021488871497569303,0.9608793458135513,-0.004587179400966473,18,21,1.0,"[30.0, 70.0]",0.7,0.2
7.456390356509585,0.8119272543412264,0.586615660298106,0.8101347425562764,0.8025211945725597,1.011720637202207,18,21,1.0,"[30.0, 70.0]",1.2,0.1
0.8026220232272303,0.16799391878909797,0.019540087919892157,0.08454630219386897,0.9256610893354208,0.18148534136798314,18,21,1.0,"[30.0, 70.0]",1.2,0.15
0.8026220232272303,0.16799391878909797,0.019540087919892157,0.08454630219386897,0.9256610893354208,0.18148534136798314,18,21,1.0,"[30.0, 70.0]",1.2,0.2
9.941853808679438,0.9466902711546865,0.6195479975254636,0.8642754379646547,0.8269489379001783,1.1447989443683912,18,21,1.0,"[30.0, 70.0]",1.6,0.1
0.540709748114802,0.12065402312012474,0.012266189375439758,0.038350997323426214,1.021379212325308,0.11812852823334785,18,21,1.0,"[30.0, 70.0]",1.6,0.15
0.540709748114802,0.12065402312012474,0.012266189375439758,0.038350997323426214,1.021379212325308,0.11812852823334785,18,21,1.0,"[30.0, 70.0]",1.6,0.2
0.12317547444292987,0.032869117520700764,0.23456625284819985,0.28626347594049395,0.25775585447990107,0.12752035288208666,18,21,1.4,"[20.0, 80.0]",0.1,0.1
1.773660444119313,0.30846267078691825,0.26839242700913685,0.3867265282224941,0.9246998372220819,0.33358140487358584,18,21,1.4,"[20.0, 80.0]",0.1,0.15
1.773660444119313,0.30846267078691825,0.26839242700913685,0.3867265282224941,0.9246998372220819,0.33358140487358584,18,21,1.4,"[20.0, 80.0]",0.1,0.2
0.8622283211005088,0.18899709102905882,0.27153662813127794,0.36519194436682473,0.7745200579397516,0.24401832992136727,18,21,1.4,"[20.0, 80.0]",0.7,0.1
3.3823805283252613,0.4760971177240998,0.1818434245916619,0.5606889814621444,0.7178269057374962,0.6632478023862272,18,21,1.4,"[20.0, 80.0]",0.7,0.15
3.3823805283252613,0.4760971177240998,0.1818434245916619,0.5606889814621444,0.7178269057374962,0.6632478023862272,18,21,1.4,"[20.0, 80.0]",0.7,0.2
1.4781056933151397,0.28744371189871676,0.2673086347034,0.36877284422640266,0.8997952536084309,0.31945457674508393,18,21,1.4,"[20.0, 80.0]",1.2,0.1
2.5509172378199523,0.396482816877761,0.05440031460680537,0.2990860529500508,0.9184920329559549,0.4316671268250117,18,21,1.4,"[20.0, 80.0]",1.2,0.15
2.5509172378199523,0.396482816877761,0.05440031460680537,0.2990860529500508,0.9184920329559549,0.4316671268250117,18,21,1.4,"[20.0, 80.0]",1.2,0.2
1.9708075910868623,0.3541120911960538,0.24299437129565,0.3441346237180337,0.9537902271920274,0.3712683157160931,18,21,1.4,"[20.0, 80.0]",1.6,0.1
3.3073191830138384,0.4693917576433131,0.07007527674876195,0.3563521562314423,0.9057092666762816,0.5182587557769606,18,21,1.4,"[20.0, 80.0]",1.6,0.15
3.3073191830138384,0.4693917576433131,0.07007527674876195,0.3563521562314423,0.9057092666762816,0.5182587557769606,18,21,1.4,"[20.0, 80.0]",1.6,0.2
0.23252615113786712,0.059934101544890206,0.2659278860609823,0.33246901970029763,0.381727996103446,0.1570073511942478,18,21,1.4,"[25.0, 75.0]",0.1,0.1
0.46886006889229237,0.10663823554074603,0.044498627444292733,0.08811439582146778,0.9473033808809302,0.11257031030711559,18,21,1.4,"[25.0, 75.0]",0.1,0.15
0.46886006889229237,0.10663823554074603,0.044498627444292733,0.08811439582146778,0.9473033808809302,0.11257031030711559,18,21,1.4,"[25.0, 75.0]",0.1,0.2
1.6276830579650676,0.3086236072749884,0.31705692267796853,0.44335558451009904,0.8727680322520529,0.3536147015818503,18,21,1.4,"[25.0, 75.0]",0.7,0.1
4.604916146413062,0.5749846968791019,0.21992297444052675,0.5932086021719126,0.7054843345246176,0.8150212113023724,18,21,1.4,"[25.0, 75.0]",0.7,0.15
4.604916146413062,0.5749846968791019,0.21992297444052675,0.5932086021719126,0.7054843345246176,0.8150212113023724,18,21,1.4,"[25.0, 75.0]",0.7,0.2
2.7903138136543886,0.44914197274723167,0.29314863097276295,0.42638845767360234,0.9583807925568416,0.46864667597205945,18,21,1.4,"[25.0, 75.0]",1.2,0.1
1.333747140021507,0.25024788190435454,0.04042076981600053,0.19881708926142255,0.9013139444000587,0.2776478534024312,18,21,1.4,"[25.0, 75.0]",1.2,0.15
1.333747140021507,0.25024788190435454,0.04042076981600053,0.19881708926142255,0.9013139444000587,0.2776478534024312,18,21,1.4,"[25.0, 75.0]",1.2,0.2
0.48363956237721206,0.1160923417989701,0.05316426720368623,0.1229783156656244,0.9737234745467855,0.11922516487856541,18,21,1.4,"[25.0, 75.0]",1.6,0.1
0.43878084703037956,0.10062045191507196,0.015958043278498195,0.07119995210925856,0.9044585553574892,0.11124937822640366,18,21,1.4,"[25.0, 75.0]",1.6,0.15
0.43878084703037956,0.10062045191507196,0.015958043278498195,0.07119995210925856,0.9044585553574892,0.11124937822640366,18,21,1.4,"[25.0, 75.0]",1.6,0.2
0.5461734392711961,0.12899501939151725,0.5021228244684021,0.6003545087964867,0.2855472200009672,0.4517467177270376,18,21,1.4,"[30.0, 70.0]",0.1,0.1
2.4055520871254266,0.38118415214594115,0.2182933240191691,0.3985879012684521,0.8657096381242582,0.4403140907289154,18,21,1.4,"[30.0, 70.0]",0.1,0.15
2.4055520871254266,0.38118415214594115,0.2182933240191691,0.3985879012684521,0.8657096381242582,0.4403140907289154,18,21,1.4,"[30.0, 70.0]",0.1,0.2
3.8232140748983543,0.5497086813740797,0.6941132077035148,0.8957344879853546,0.6179661118357447,0.8895450265729008,18,21,1.4,"[30.0, 70.0]",0.7,0.1
0.32849457918654656,0.07773001911762067,0.0013542077174187345,0.0009133432500556181,1.00917259625888,0.07702351352560988,18,21,1.4,"[30.0, 70.0]",0.7,0.15
0.32849457918654656,0.07773001911762067,0.0013542077174187345,0.0009133432500556181,1.00917259625888,0.07702351352560988,18,21,1.4,"[30.0, 70.0]",0.7,0.2
6.554081271254306,0.7558910356753425,0.7948459792055924,1.0458737782794973,0.6766787160960842,1.1170604567500697,18,21,1.4,"[30.0, 70.0]",1.2,0.1
1.690592584066414,0.29801952814140775,0.027277835681758705,0.17350705142009024,0.9488976476114298,0.3140692032397636,18,21,1.4,"[30.0, 70.0]",1.2,0.15
1.690592584066414,0.29801952814140775,0.027277835681758705,0.17350705142009024,0.9488976476114298,0.3140692032397636,18,21,1.4,"[30.0, 70.0]",1.2,0.2
8.73877502833907,0.884572619115882,0.8574183408918403,1.1386423438610949,0.6999545123306351,1.2637572921282054,18,21,1.4,"[30.0, 70.0]",1.6,0.1
2.065587218442963,0.34342923717483886,0.039687973358992275,0.19197740566402718,0.9318748600751479,0.36853578939466636,18,21,1.4,"[30.0, 70.0]",1.6,0.15
2.065587218442963,0.34342923717483886,0.039687973358992275,0.19197740566402718,0.9318748600751479,0.36853578939466636,18,21,1.4,"[30.0, 70.0]",1.6,0.2
0.08054603518142467,0.021801978289082147,0.2370272585731493,0.2847866673458288,0.1775085884050747,0.12282210390479824,18,21,1.7,"[20.0, 80.0]",0.1,0.1
1.3004574047725295,0.2455230115047089,0.3003055061551783,0.42766678109106415,0.8373251614410385,0.2932230187400116,18,21,1.7,"[20.0, 80.0]",0.1,0.15
1.3004574047725295,0.2455230115047089,0.3003055061551783,0.42766678109106415,0.8373251614410385,0.2932230187400116,18,21,1.7,"[20.0, 80.0]",0.1,0.2
0.5638222462699656,0.13256823135391338,0.27438447107379377,0.3572149886674873,0.6437981071473434,0.20591584517283,18,21,1.7,"[20.0, 80.0]",0.7,0.1
5.213092728814874,0.6183285127025195,0.35875056809633066,0.543215177515245,0.8694498764346249,0.7111721209716135,18,21,1.7,"[20.0, 80.0]",0.7,0.15
5.213092728814874,0.6183285127025195,0.35875056809633066,0.543215177515245,0.8694498764346249,0.7111721209716135,18,21,1.7,"[20.0, 80.0]",0.7,0.2
0.9665524221770887,0.20717869432733527,0.2861941149115053,0.3843704464905306,0.7874441036167587,0.26310273119800653,18,21,1.7,"[20.0, 80.0]",1.2,0.1
9.684655377633778,0.8668842556319478,0.5765722513937511,0.7171716224144199,0.9277663923405133,0.9343777299854809,18,21,1.7,"[20.0, 80.0]",1.2,0.15
9.684655377633778,0.8668842556319478,0.5765722513937511,0.7171716224144199,0.9277663923405133,0.9343777299854809,18,21,1.7,"[20.0, 80.0]",1.2,0.2
1.2887365629027876,0.259262586426952,0.2881664178788253,0.39227651769100597,0.8541469671426684,0.30353393081081714,18,21,1.7,"[20.0, 80.0]",1.6,0.1
3.4690685835602952,0.48373667550453137,0.07980839615817636,0.3911054719755473,0.9051891110885625,0.5344039931311141,18,21,1.7,"[20.0, 80.0]",1.6,0.15
3.4690685835602952,0.48373667550453137,0.07980839615817636,0.3911054719755473,0.9051891110885625,0.5344039931311141,18,21,1.7,"[20.0, 80.0]",1.6,0.2
0.15526378142626118,0.041001309646046424,0.26589185958252093,0.3276705701840365,0.2805144810099619,0.14616468104757255,18,21,1.7,"[25.0, 75.0]",0.1,0.1
0.2903150989385761,0.06947967128181731,0.04268305600361951,0.07218190630154414,0.9222908478806023,0.07533379675346404,18,21,1.7,"[25.0, 75.0]",0.1,0.15
0.2903150989385761,0.06947967128181731,0.04268305600361951,0.07218190630154414,0.9222908478806023,0.07533379675346404,18,21,1.7,"[25.0, 75.0]",0.1,0.2
1.086846469983843,0.2272991800007218,0.32533705481994796,0.4454940601326791,0.7730243332967074,0.2940388422591586,18,21,1.7,"[25.0, 75.0]",0.7,0.1
4.46890179161207,0.5648209568369305,0.3260456747909152,0.6246827803041796,0.7637658525471649,0.7395210913832404,18,21,1.7,"[25.0, 75.0]",0.7,0.15
4.46890179161207,0.5648209568369305,0.3260456747909152,0.6246827803041796,0.7637658525471649,0.7395210913832404,18,21,1.7,"[25.0, 75.0]",0.7,0.2
1.8631653771151622,0.3402696407707224,0.3381098709858077,0.47576681886417993,0.8803637684402296,0.3865102733312046,18,21,1.7,"[25.0, 75.0]",1.2,0.1
6.128685901926041,0.678032361751097,0.27890744355955666,0.5051127894890546,0.946770854367183,0.7161525501376894,18,21,1.7,"[25.0, 75.0]",1.2,0.15
6.128685901926041,0.678032361751097,0.27890744355955666,0.5051127894890546,0.946770854367183,0.7161525501376894,18,21,1.7,"[25.0, 75.0]",1.2,0.2
2.4842205028201976,0.415563922849957,0.336060225797278,0.47905223229008137,0.9253348251185413,0.44909573439724443,18,21,1.7,"[25.0, 75.0]",1.6,0.1
7.92444142380843,0.780385865608221,0.12971739343029573,0.5987145343276362,0.9040418370290354,0.8632187512171045,18,21,1.7,"[25.0, 75.0]",1.6,0.15
7.92444142380843,0.780385865608221,0.12971739343029573,0.5987145343276362,0.9040418370290354,0.8632187512171045,18,21,1.7,"[25.0, 75.0]",1.6,0.2
